id,archivo,linea,clasificacion,motivo,contenido_original
1029,transacciones.csv,804,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"803,12-02-2024,1200,desconocido"
1030,intereses.csv,692,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"114,Alice Brown,8000,150,prestamo"
1031,transacciones.csv,805,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"804,11/07/2024,-200,invalid"
1032,intereses.csv,693,OMITIDO,Edad fuera del rango permitido: '',"129,Steve Rogers,5000,,prestamo"
1033,transacciones.csv,806,OMITIDO,Monto vacio o no numerico: '',"805,17-10-2024,,debito"
1034,intereses.csv,694,OMITIDO,Edad fuera del rango permitido: '',"123,Steve Rogers,12000,,hipoteca"
1035,transacciones.csv,807,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"806,14/01/2024,-200,invalid"
1036,intereses.csv,695,OMITIDO,Edad fuera del rango permitido: '',"107,Jane Smith,10000,,prestamo"
1037,transacciones.csv,810,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"809,2024-01-18,-200,invalid"
1038,intereses.csv,696,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,Steve Rogers,,35,-1"
1039,transacciones.csv,811,OMITIDO,Monto vacio o no numerico: '',"810,13/10/2024,,credito"
1040,intereses.csv,697,OMITIDO,Edad fuera del rango permitido: '',"113,Diana Prince,10000,,hipoteca"
1041,transacciones.csv,813,OMITIDO,Monto vacio o no numerico: '',"812,20-05-2024,,invalid"
1042,intereses.csv,699,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"127,Diana Prince,5000,100,ahorro"
1043,transacciones.csv,814,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"813,2024-03-17,1200,invalid"
1044,intereses.csv,700,OMITIDO,Saldo vacio o no numerico: '',"125,Diana Prince,,,prestamo"
1045,transacciones.csv,816,OMITIDO,Monto vacio o no numerico: '',"815,2024/11/19,,debito"
1046,transacciones.csv,817,OMITIDO,Monto vacio o no numerico: '',"816,2024/01/28,,invalid"
1047,transacciones.csv,818,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"817,2024/07/10,3000,invalid"
1048,transacciones.csv,820,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"819,13/06/2024,700,invalid"
1049,transacciones.csv,822,OMITIDO,Monto vacio o no numerico: '',"821,2024-04-07,,debito"
1050,transacciones.csv,826,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"825,2024-05-14,700,invalid"
1051,intereses.csv,767,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","109,Diana Prince,7000,25,-1"
1052,transacciones.csv,829,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"828,2024-05-23,1500,invalid"
1053,transacciones.csv,830,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"829,2024-13-01,3000,debito"
1054,transacciones.csv,836,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"835,2024-13-01,1500,credito"
1055,transacciones.csv,838,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"837,2024/07/10,1200,invalid"
1056,intereses.csv,705,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,Bob Johnson,5000,35,-1"
1057,transacciones.csv,839,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"838,2024-13-01,,credito"
1058,intereses.csv,707,OMITIDO,Edad fuera del rango permitido: '',"134,Steve Rogers,8000,,hipoteca"
1059,transacciones.csv,842,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"841,2024/08/15,0,invalid"
1060,intereses.csv,708,OMITIDO,Edad fuera del rango permitido: '',"131,Bob Johnson,10000,,prestamo"
1061,transacciones.csv,846,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"845,31-08-2024,1500,invalid"
1062,intereses.csv,709,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"131,John Doe,10000,100,unknown"
1063,transacciones.csv,847,OMITIDO,Monto vacio o no numerico: '',"846,2024-08-30,,credito"
1064,intereses.csv,710,OMITIDO,Saldo vacio o no numerico: '',"129,Alice Brown,,30,prestamo"
1065,transacciones.csv,852,OMITIDO,Monto vacio o no numerico: '',"851,23/03/2024,,credito"
1066,intereses.csv,713,OMITIDO,Edad fuera del rango permitido: '',"125,Jane Smith,5000,,ahorro"
1067,transacciones.csv,853,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"852,2024-13-01,1000,invalid"
1068,intereses.csv,714,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"124,Diana Prince,10000,45,unknown"
1069,transacciones.csv,854,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"853,03-07-2024,700,desconocido"
1070,intereses.csv,716,OMITIDO,Saldo vacio o no numerico: '',"144,John Doe,,25,hipoteca"
1071,transacciones.csv,859,OMITIDO,Monto vacio o no numerico: '',"858,12-11-2024,,credito"
1072,intereses.csv,718,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Alice Brown,7000,25,-1"
1073,transacciones.csv,861,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"860,2024/02/08,-200,invalid"
1074,intereses.csv,719,OMITIDO,Edad fuera del rango permitido: '',"113,Bob Johnson,12000,,hipoteca"
1075,transacciones.csv,863,OMITIDO,Monto vacio o no numerico: '',"862,24/07/2024,,debito"
1076,intereses.csv,720,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Charlie Green,7000,150,-1"
1077,transacciones.csv,864,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"863,2024-13-01,-200,invalid"
1078,intereses.csv,721,OMITIDO,Tipo fuera del catalogo permitido: '-1',"124,John Doe,12000,,-1"
1079,transacciones.csv,868,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"867,12-03-2024,-200,invalid"
1080,intereses.csv,722,OMITIDO,Edad fuera del rango permitido: '',"139,Jane Smith,10000,,hipoteca"
1081,transacciones.csv,869,OMITIDO,Monto vacio o no numerico: '',"868,2024/11/20,,invalid"
1082,intereses.csv,723,OMITIDO,Tipo fuera del catalogo permitido: '-1',"108,Steve Rogers,5000,30,-1"
1083,transacciones.csv,871,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"870,2024-06-23,1200,desconocido"
1084,intereses.csv,724,OMITIDO,Tipo fuera del catalogo permitido: '-1',"136,John Doe,8000,35,-1"
1085,transacciones.csv,874,OMITIDO,Monto vacio o no numerico: '',"873,2024-12-23,,credito"
1086,intereses.csv,726,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"123,John Doe,7000,40,unknown"
1087,transacciones.csv,875,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"874,2024-12-20,-200,invalid"
1088,intereses.csv,727,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"103,John Doe,7000,150,ahorro"
1089,transacciones.csv,876,OMITIDO,Monto vacio o no numerico: '',"875,01/09/2024,,invalid"
1090,intereses.csv,728,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"140,Bob Johnson,,40,unknown"
1091,transacciones.csv,878,OMITIDO,Monto vacio o no numerico: '',"877,19-03-2024,,credito"
1092,intereses.csv,729,OMITIDO,Saldo vacio o no numerico: '',"129,John Doe,,40,prestamo"
1093,transacciones.csv,879,OMITIDO,Monto vacio o no numerico: '',"878,2024-01-08,,invalid"
1094,intereses.csv,731,OMITIDO,Edad fuera del rango permitido: '',"142,Charlie Green,12000,,hipoteca"
1095,transacciones.csv,880,OMITIDO,Monto vacio o no numerico: '',"879,2024/07/05,,debito"
1096,intereses.csv,732,OMITIDO,Tipo fuera del catalogo permitido: '-1',"110,Bob Johnson,5000,45,-1"
1097,transacciones.csv,882,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"881,06/11/2024,-100,invalid"
1098,intereses.csv,734,OMITIDO,Tipo fuera del catalogo permitido: '-1',"142,Alice Brown,12000,,-1"
1099,transacciones.csv,883,OMITIDO,Monto vacio o no numerico: '',"882,2024-07-08,,credito"
1100,intereses.csv,735,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"130,Unknown,12000,100,ahorro"
1101,transacciones.csv,884,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"883,2024/04/03,-200,invalid"
1102,intereses.csv,736,OMITIDO,Tipo fuera del catalogo permitido: '-1',"111,Steve Rogers,,,-1"
1103,transacciones.csv,889,OMITIDO,Monto vacio o no numerico: '',"888,2024/12/25,,debito"
1104,intereses.csv,737,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,John Doe,,35,-1"
1105,transacciones.csv,892,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"891,2024/12/24,3000,invalid"
1106,intereses.csv,738,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"144,John Doe,10000,,unknown"
1107,transacciones.csv,894,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"893,2024-11-06,1000,invalid"
1108,intereses.csv,740,OMITIDO,Saldo vacio o no numerico: '',"111,John Doe,,45,prestamo"
1109,transacciones.csv,895,OMITIDO,Monto vacio o no numerico: '',"894,30/10/2024,,credito"
1110,intereses.csv,742,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"125,Alice Brown,10000,100,ahorro"
1111,transacciones.csv,897,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"896,2024-13-01,1500,debito"
1112,intereses.csv,744,OMITIDO,Tipo fuera del catalogo permitido: '-1',"122,Charlie Green,8000,25,-1"
1113,intereses.csv,745,OMITIDO,Saldo vacio o no numerico: '',"137,Diana Prince,,100,prestamo"
1114,intereses.csv,747,OMITIDO,Saldo vacio o no numerico: '',"138,Steve Rogers,,40,prestamo"
1115,intereses.csv,749,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"123,Unknown,10000,100,ahorro"
1116,intereses.csv,750,OMITIDO,Edad fuera del rango permitido: '',"122,Alice Brown,5000,,ahorro"
1117,intereses.csv,751,OMITIDO,Saldo vacio o no numerico: '',"139,Charlie Green,,25,hipoteca"
1118,intereses.csv,752,OMITIDO,Tipo fuera del catalogo permitido: '-1',"110,Diana Prince,8000,40,-1"
1119,intereses.csv,753,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"137,Jane Smith,8000,100,ahorro"
1120,intereses.csv,754,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"139,Charlie Green,7000,150,prestamo"
1121,intereses.csv,755,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"132,Charlie Green,5000,100,ahorro"
1122,intereses.csv,757,OMITIDO,Edad fuera del rango permitido: '',"144,Alice Brown,7000,,prestamo"
1123,intereses.csv,758,OMITIDO,Tipo fuera del catalogo permitido: '-1',"148,Alice Brown,8000,100,-1"
1124,intereses.csv,759,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,Diana Prince,7000,30,-1"
1125,intereses.csv,761,OMITIDO,Saldo vacio o no numerico: '',"106,Charlie Green,,35,hipoteca"
1126,intereses.csv,763,OMITIDO,Saldo vacio o no numerico: '',"107,Jane Smith,,40,prestamo"
1127,transacciones.csv,902,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"901,2024/06/22,-200,invalid"
1128,intereses.csv,764,OMITIDO,Tipo fuera del catalogo permitido: '-1',"143,Bob Johnson,12000,45,-1"
1129,transacciones.csv,903,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"902,30/01/2024,1200,invalid"
1130,intereses.csv,765,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"140,Diana Prince,5000,100,prestamo"
1131,transacciones.csv,907,OMITIDO,Monto vacio o no numerico: '',"906,19/01/2024,,invalid"
1132,intereses.csv,766,OMITIDO,Edad fuera del rango permitido: '',"114,Bob Johnson,7000,,ahorro"
1133,transacciones.csv,910,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"909,2024-13-01,800,credito"
1134,intereses.csv,769,OMITIDO,Saldo vacio o no numerico: '',"110,Steve Rogers,,25,hipoteca"
1135,transacciones.csv,911,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"910,08/08/2024,3000,invalid"
1136,intereses.csv,770,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"139,Diana Prince,12000,100,unknown"
1137,transacciones.csv,914,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"913,06/04/2024,500,invalid"
1138,intereses.csv,771,OMITIDO,Tipo fuera del catalogo permitido: '-1',"150,Diana Prince,8000,,-1"
1139,transacciones.csv,916,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"915,2024/01/21,-200,invalid"
1140,intereses.csv,772,OMITIDO,Saldo vacio o no numerico: '',"102,Charlie Green,,30,ahorro"
1141,transacciones.csv,917,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"916,2024-12-24,700,invalid"
1142,intereses.csv,774,OMITIDO,Saldo vacio o no numerico: '',"107,Jane Smith,,100,hipoteca"
1143,transacciones.csv,918,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"917,2024-13-01,800,credito"
1144,intereses.csv,775,OMITIDO,Tipo fuera del catalogo permitido: '-1',"144,Charlie Green,8000,25,-1"
1145,transacciones.csv,919,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"918,22-01-2024,-200,invalid"
1146,intereses.csv,776,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,Steve Rogers,,40,-1"
1147,transacciones.csv,922,OMITIDO,Monto vacio o no numerico: '',"921,24/09/2024,,credito"
1148,intereses.csv,777,OMITIDO,Saldo vacio o no numerico: '',"135,Bob Johnson,,40,hipoteca"
1149,transacciones.csv,924,OMITIDO,Monto vacio o no numerico: '',"923,20-12-2024,,desconocido"
1150,intereses.csv,778,OMITIDO,Tipo fuera del catalogo permitido: '-1',"139,Charlie Green,10000,,-1"
1151,transacciones.csv,925,OMITIDO,Monto vacio o no numerico: '',"924,30-10-2024,,debito"
1152,intereses.csv,779,OMITIDO,Tipo fuera del catalogo permitido: '-1',"138,Bob Johnson,8000,,-1"
1153,transacciones.csv,926,OMITIDO,Monto vacio o no numerico: '',"925,04/11/2024,,credito"
1154,intereses.csv,781,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"123,Jane Smith,8000,40,unknown"
1155,transacciones.csv,927,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"926,2024-01-23,700,invalid"
1156,intereses.csv,782,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"127,Jane Smith,8000,100,ahorro"
1157,transacciones.csv,928,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"927,2024-13-01,,credito"
1158,intereses.csv,783,OMITIDO,Tipo fuera del catalogo permitido: '-1',"145,Bob Johnson,12000,25,-1"
1159,transacciones.csv,929,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"928,2024/04/14,1500,invalid"
1160,intereses.csv,784,OMITIDO,Saldo vacio o no numerico: '',"128,Jane Smith,,45,hipoteca"
1161,transacciones.csv,932,OMITIDO,Monto vacio o no numerico: '',"931,08-12-2024,,debito"
1162,intereses.csv,785,OMITIDO,Edad fuera del rango permitido: '',"133,John Doe,12000,,prestamo"
1163,transacciones.csv,934,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"933,01-08-2024,-200,invalid"
1164,intereses.csv,786,OMITIDO,Tipo fuera del catalogo permitido: '-1',"145,Jane Smith,7000,100,-1"
1165,transacciones.csv,935,OMITIDO,Monto vacio o no numerico: '',"934,02/08/2024,,credito"
1166,intereses.csv,787,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"145,Charlie Green,10000,30,unknown"
1167,transacciones.csv,936,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"935,26/08/2024,1000,invalid"
1168,intereses.csv,788,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"124,Steve Rogers,10000,100,hipoteca"
1169,transacciones.csv,939,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"938,08-10-2024,800,invalid"
1170,intereses.csv,789,OMITIDO,Saldo vacio o no numerico: '',"140,Charlie Green,,35,hipoteca"
1171,transacciones.csv,942,OMITIDO,Monto vacio o no numerico: '',"941,14-01-2024,,invalid"
1172,intereses.csv,790,OMITIDO,Saldo vacio o no numerico: '',"114,Bob Johnson,,,prestamo"
1173,transacciones.csv,945,OMITIDO,Monto vacio o no numerico: '',"944,2024/07/20,,credito"
1174,intereses.csv,791,OMITIDO,Edad fuera del rango permitido: '',"101,Bob Johnson,8000,,ahorro"
1175,transacciones.csv,950,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"949,15-09-2024,1000,desconocido"
1176,intereses.csv,792,OMITIDO,Tipo fuera del catalogo permitido: '-1',"128,Jane Smith,8000,25,-1"
1177,transacciones.csv,952,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"951,2024-06-07,3000,invalid"
1178,intereses.csv,794,OMITIDO,Edad fuera del rango permitido: '',"111,Jane Smith,7000,,ahorro"
1179,transacciones.csv,955,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"954,2024/02/10,1000,invalid"
1180,intereses.csv,795,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"145,Steve Rogers,12000,100,ahorro"
1181,transacciones.csv,957,OMITIDO,Monto vacio o no numerico: '',"956,2024/12/01,,credito"
1182,intereses.csv,796,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Steve Rogers,5000,,-1"
1183,transacciones.csv,958,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"957,30/12/2024,700,invalid"
1184,intereses.csv,797,OMITIDO,Tipo fuera del catalogo permitido: '-1',"119,John Doe,12000,35,-1"
1185,transacciones.csv,960,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"959,2024-06-25,-200,invalid"
1186,intereses.csv,798,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"101,Bob Johnson,12000,100,hipoteca"
1187,transacciones.csv,961,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"960,2024/03/29,-200,invalid"
1188,intereses.csv,799,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,Unknown,10000,30,-1"
1189,transacciones.csv,962,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"961,20-10-2024,-200,invalid"
1190,intereses.csv,800,OMITIDO,Saldo vacio o no numerico: '',"105,Steve Rogers,,35,hipoteca"
1191,transacciones.csv,966,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"965,2024/08/12,3000,invalid"
1192,intereses.csv,801,OMITIDO,Saldo vacio o no numerico: '',"104,John Doe,,45,ahorro"
1193,transacciones.csv,970,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"969,2024/04/15,3000,invalid"
1194,transacciones.csv,971,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"970,2024-02-14,3000,invalid"
1195,transacciones.csv,973,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"972,03/12/2024,1000,invalid"
1196,transacciones.csv,974,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"973,2024-13-01,,debito"
1197,transacciones.csv,976,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"975,2024-04-07,1200,desconocido"
1198,transacciones.csv,977,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"976,2024-02-09,800,invalid"
1199,transacciones.csv,978,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"977,2024-05-21,3000,invalid"
1200,transacciones.csv,979,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"978,2024/04/08,1500,invalid"
1201,transacciones.csv,981,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"980,2024-06-22,700,invalid"
1202,transacciones.csv,983,OMITIDO,Monto vacio o no numerico: '',"982,2024-06-08,,invalid"
1203,intereses.csv,802,OMITIDO,Edad fuera del rango permitido: '',"122,Bob Johnson,10000,,ahorro"
1204,transacciones.csv,984,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"983,2024-05-23,1500,invalid"
1205,intereses.csv,803,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"128,Steve Rogers,8000,100,ahorro"
1206,transacciones.csv,985,OMITIDO,Monto vacio o no numerico: '',"984,07/05/2024,,debito"
1207,intereses.csv,804,OMITIDO,Tipo fuera del catalogo permitido: '-1',"117,Jane Smith,,25,-1"
1208,transacciones.csv,987,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"986,13/05/2024,700,invalid"
1209,intereses.csv,805,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"135,Alice Brown,8000,100,ahorro"
1210,transacciones.csv,988,OMITIDO,Monto vacio o no numerico: '',"987,13/10/2024,,debito"
1211,intereses.csv,806,OMITIDO,Saldo vacio o no numerico: '',"149,Alice Brown,,35,ahorro"
1212,transacciones.csv,989,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"988,11-12-2024,1200,invalid"
1213,intereses.csv,808,OMITIDO,Tipo fuera del catalogo permitido: '-1',"125,Bob Johnson,10000,30,-1"
1214,transacciones.csv,994,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"993,2024-13-01,700,invalid"
1215,intereses.csv,809,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"126,John Doe,10000,100,prestamo"
1216,transacciones.csv,995,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"994,2024-06-09,700,invalid"
1217,intereses.csv,810,OMITIDO,Saldo vacio o no numerico: '',"138,Bob Johnson,,35,prestamo"
1218,transacciones.csv,998,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"997,2024-06-14,-200,invalid"
1219,intereses.csv,813,OMITIDO,Edad fuera del rango permitido: '',"102,Jane Smith,12000,,hipoteca"
1220,transacciones.csv,999,OMITIDO,Monto vacio o no numerico: '',"998,14-01-2024,,invalid"
1221,intereses.csv,814,OMITIDO,Tipo fuera del catalogo permitido: '-1',"120,Diana Prince,12000,45,-1"
1222,intereses.csv,815,OMITIDO,Tipo fuera del catalogo permitido: '-1',"101,Bob Johnson,10000,35,-1"
1223,intereses.csv,816,OMITIDO,Tipo fuera del catalogo permitido: '-1',"121,Alice Brown,5000,,-1"
1224,intereses.csv,817,OMITIDO,Saldo vacio o no numerico: '',"127,Bob Johnson,,,prestamo"
1225,intereses.csv,825,OMITIDO,Tipo fuera del catalogo permitido: '-1',"108,John Doe,,,-1"
1226,intereses.csv,826,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,John Doe,5000,45,-1"
1227,intereses.csv,827,OMITIDO,Saldo vacio o no numerico: '',"105,Alice Brown,,30,ahorro"
1228,intereses.csv,828,OMITIDO,Tipo fuera del catalogo permitido: '-1',"138,Diana Prince,10000,30,-1"
1229,intereses.csv,829,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"113,Bob Johnson,5000,100,hipoteca"
1230,intereses.csv,830,OMITIDO,Edad fuera del rango permitido: '',"134,Steve Rogers,5000,,prestamo"
1231,intereses.csv,831,OMITIDO,Tipo fuera del catalogo permitido: '-1',"147,Steve Rogers,10000,150,-1"
1232,intereses.csv,834,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"149,Alice Brown,10000,100,prestamo"
1233,intereses.csv,836,OMITIDO,Saldo vacio o no numerico: '',"131,Charlie Green,,25,ahorro"
1234,intereses.csv,837,OMITIDO,Tipo fuera del catalogo permitido: '-1',"111,Alice Brown,8000,,-1"
1235,intereses.csv,839,OMITIDO,Saldo vacio o no numerico: '',"121,Charlie Green,,45,prestamo"
1236,intereses.csv,842,OMITIDO,Edad fuera del rango permitido: '',"129,Steve Rogers,10000,,prestamo"
1237,intereses.csv,847,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,John Doe,5000,25,-1"
1238,intereses.csv,851,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"108,Diana Prince,5000,25,unknown"
1239,intereses.csv,853,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"104,John Doe,7000,100,prestamo"
1240,intereses.csv,855,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"117,Bob Johnson,5000,100,prestamo"
1241,intereses.csv,856,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"141,Jane Smith,12000,100,prestamo"
1242,intereses.csv,857,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"115,Alice Brown,12000,150,prestamo"
1243,intereses.csv,860,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Steve Rogers,8000,25,-1"
1244,intereses.csv,861,OMITIDO,Saldo vacio o no numerico: '',"101,Bob Johnson,,100,prestamo"
1245,intereses.csv,862,OMITIDO,Edad fuera del rango permitido: '',"138,Charlie Green,12000,,hipoteca"
1246,intereses.csv,864,OMITIDO,Tipo fuera del catalogo permitido: '-1',"146,Steve Rogers,10000,,-1"
1247,intereses.csv,865,OMITIDO,Tipo fuera del catalogo permitido: '-1',"109,Bob Johnson,10000,,-1"
1248,intereses.csv,867,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"135,Jane Smith,12000,30,unknown"
1249,intereses.csv,869,OMITIDO,Saldo vacio o no numerico: '',"142,Bob Johnson,,100,prestamo"
1250,intereses.csv,870,OMITIDO,Tipo fuera del catalogo permitido: '-1',"102,Steve Rogers,7000,40,-1"
1251,intereses.csv,872,OMITIDO,Tipo fuera del catalogo permitido: '-1',"110,Unknown,10000,,-1"
1252,intereses.csv,875,OMITIDO,Tipo fuera del catalogo permitido: '-1',"145,Diana Prince,8000,100,-1"
1253,intereses.csv,876,OMITIDO,Tipo fuera del catalogo permitido: '-1',"108,Diana Prince,7000,30,-1"
1254,intereses.csv,878,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"111,Charlie Green,10000,100,hipoteca"
1255,intereses.csv,881,OMITIDO,Tipo fuera del catalogo permitido: '-1',"147,Bob Johnson,5000,,-1"
1256,intereses.csv,882,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"116,Steve Rogers,10000,100,hipoteca"
1257,intereses.csv,884,OMITIDO,Saldo vacio o no numerico: '',"111,Jane Smith,,,prestamo"
1258,intereses.csv,885,OMITIDO,Tipo fuera del catalogo permitido: '-1',"143,Jane Smith,10000,40,-1"
1259,intereses.csv,886,OMITIDO,Saldo vacio o no numerico: '',"123,Diana Prince,,25,ahorro"
1260,intereses.csv,887,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Steve Rogers,12000,25,-1"
1261,intereses.csv,888,OMITIDO,Edad fuera del rango permitido: '',"137,Diana Prince,10000,,hipoteca"
1262,intereses.csv,889,OMITIDO,Tipo fuera del catalogo permitido: '-1',"121,John Doe,7000,25,-1"
1263,intereses.csv,890,OMITIDO,Saldo vacio o no numerico: '',"106,Steve Rogers,,35,ahorro"
1264,intereses.csv,891,OMITIDO,Tipo fuera del catalogo permitido: '-1',"146,Diana Prince,10000,30,-1"
1265,intereses.csv,892,OMITIDO,Tipo fuera del catalogo permitido: '-1',"105,John Doe,,30,-1"
1266,intereses.csv,894,OMITIDO,Tipo fuera del catalogo permitido: '-1',"142,Alice Brown,8000,25,-1"
1267,intereses.csv,895,OMITIDO,Saldo vacio o no numerico: '',"114,Jane Smith,,150,hipoteca"
1268,intereses.csv,896,OMITIDO,Tipo fuera del catalogo permitido: '-1',"126,Diana Prince,5000,45,-1"
1269,intereses.csv,897,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Diana Prince,5000,25,-1"
1270,intereses.csv,898,OMITIDO,Saldo vacio o no numerico: '',"118,Steve Rogers,,45,ahorro"
1271,intereses.csv,899,OMITIDO,Saldo vacio o no numerico: '',"119,Jane Smith,,35,prestamo"
1272,intereses.csv,900,OMITIDO,Edad fuera del rango permitido: '',"138,Steve Rogers,5000,,hipoteca"
